HTS Date:,2/21/2026,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
Tariff Number,Description,Effective Date,Expiration Date,Census Qty 1,Census Qty 2,Census Qty 3,AD Duty,CV Duty,PGA 1,PGA 2,PGA 3,PGA 4,PGA 5,PGA 6,PGA 7,PGA 8,PGA 9,PGA 10
6005240000,"KNTED OR CRCHD FBRS CT WARP,PR",11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6005350000,FABRIC SPEC IN NOTE 1 TO CHPTR,7/1/2020,12/31/2030,KG,,,N,N,,,,,,,,,,
6005350010,"OPEN-WORK FAB,SYNTH FI,WAR",1/1/2017,12/31/2030,KG,,,N,N,,,,,,,,,,
6005350020,"WP KNT FABS,SYN FIB;STBD",1/1/2017,12/31/2030,KG,,,N,N,,,,,,,,,,
6005350080,"WARP KNIT FABS,SYN FIB,OTH",1/1/2017,12/31/2030,KG,,,N,N,,,,,,,,,,
6005360010,"OPEN-WORK FAB,SYNTH FI,WARP KN",11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6005360020,"WP KNT FABS,SYN FIB;STBD",7/1/2020,12/31/2030,KG,,,N,N,,,,,,,,,,
6005360080,"WARP KNIT FABS,SYN FIB,OTHER",11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6005370010,"OPEN-WORK FAB,SYNTH FI,WARP KN",11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6005370020,"WP KNT FABS,SYN FIB;STBD DYE",7/1/2020,12/31/2030,KG,,,N,N,,,,,,,,,,
6005370080,"WARP KNIT FABS,SYN FIB,DYE,OTH",11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6005380010,"OPEN-WORK FAB,SYNTH FI,WARP KN",11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6005380020,"WP KNT FABS,SYN FIB;STBD",1/1/2021,12/31/2030,KG,,,N,N,,,,,,,,,,
6005380080,"WARP KNIT FABS,SYN FIB,OTHER",11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6005390010,"OPEN-WORK FAB,SYNTH FI,WARP KN",11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6005390020,"WP KNT FABS,SYN FIB;STBD",1/1/2021,12/31/2030,KG,,,N,N,,,,,,,,,,
6005390080,"WARP KNIT FABS,SYN FIB,OTHER",11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6005410010,"OPEN-WORK FAB,ARTIF FI,WARP KN",11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6005410020,"WP KNT FABS,ARTI FIB;STBD",7/1/2020,12/31/2030,KG,,,N,N,,,,,,,,,,
6005410080,"WARP KNIT FABS,ART FIB,OTHER",11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6005420010,"OPEN-WORK FAB,SYNTH FI,WARP KN",11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6005420020,"WP KNT FABS,ARTI FIB;STBD DYE",1/1/2021,12/31/2030,KG,,,N,N,,,,,,,,,,
6005420080,"WARP KNIT FABS,SYN FIB,DYE,OTH",11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6005430010,"OPEN-WORK FAB,ARTIF FI,WARP KN",11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6005430020,"WP KNT FABS,ARTIF FIB STBD",7/1/2020,12/31/2030,KG,,,N,N,,,,,,,,,,
6005430080,"WARP KNIT FABS,ART FIB,OTHER",11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6005440010,"OPEN-WORK FAB,ARTIF FI,WARP KN",11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6005440020,"WRP KNT FABS,ART FIB;STBD,PRI",7/1/2020,12/31/2030,KG,,,N,N,,,,,,,,,,
6005440080,"WARP KNIT FABS,ART FIB,OTHER,P",11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6005901000,"WARP KNIT FAB,WOOL/ANIMAL HAIR",7/1/2020,12/31/2030,KG,,,N,N,,,,,,,,,,
6005909000,OTH WARP KNIT FAB NSPF,11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6006100000,OTH KNIT FAB NSPF OF WOOL/HIAR,7/1/2020,12/31/2030,KG,,,N,N,,,,,,,,,,
6006211000,"OTH KNIT/CRO FAB,COTN,CIRC NIT",11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6006219020,"OTH KNIT/CRO FAB,COTN,CIRC NIT",11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6006219080,"OTH KNIT/CRO FAB,COTN, OTHER",11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6006221000,"OTH KNIT/CRO FAB,COTN,CIRC NIT",11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6006229020,"OTH KNIT/CRO FAB,COTN,CIRC NIT",11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6006229080,"OTH KNIT/CRO FAB,COTN,DYE,OTH",11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6006231000,"OTH KNIT/CRO FAB,COTN,CIRC NIT",11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6006239020,"OTH KNIT/CRO FAB,COTN,CIRC NIT",11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6006239080,"OTH KNIT/CRO FAB,COTN,DIF COL",11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6006241000,"OTH KNIT/CRO FAB,COTN,CIRC NIT",11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6006249020,"OTH KNIT/CRO FAB,COTN,CIRC NIT",11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6006249080,"OTH KNIT/CRO FAB,COTN,DIF COL",11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6006310020,"NYLON DOUBLE KNIT FABRICS,SYN",11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6006310040,POLYESTER DOUBLE KNIT FABRIC,11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6006310060,OTH SYNTHET DOUBLE KNIT FAB,11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6006310080,"KNIT/CROCH NSPF,SYNTH FIBER",11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6006320020,"NYLON DOUBLE KNIT FABRICS,SYN",11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6006320040,POLYESTER DOUBLE KNIT FABRIC,11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6006320060,OTH SYNTHET DOUBLE KNIT FAB,11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6006320080,"KNIT/CROCH NSPF,SYNTH FIB,DYED",11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6006330020,"NYLON DOUBLE KNIT FABRICS,SYN",11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6006330040,POLYESTER DOUBLE KNIT FABRIC,11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6006330060,OTH SYNTHET DOUBLE KNIT FAB,11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6006330080,"KNIT/CROCH NSPF,SYNTH FIB,",11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6006340020,"NYLON DOUBLE KNIT FABRICS,SYN",11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6006340040,POLYESTER DOUBLE KNIT FABRIC,11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6006340060,"OTH SYNTH DOUBLE KNIT FAB,PRIN",11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6006340080,"KNIT/CROCH NSPF,SYNTH FIB,PRIN",11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6006410025,"NYLON DOUBLE KNIT FABS,UNBL/BL",11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6006410085,"ARTIF DOUBLE KNIT FABS,UNBL/BL",11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6006420025,"NYLON DOUBLE KNIT FABRICS,ART",11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6006420085,ARTIFIC DOUBLE KNIT FABRIC,11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6006430025,"NYLON DOUBLE KNIT FABRICS,ART",11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6006430085,"ARTIFIC DOUBLE KNIT FABRIC,OTH",11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6006440025,"NYLON DOUBLE KNIT FABRICS,ART",11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6006440085,"ARTIFIC DOUBLE KNIT FABRIC,OTH",11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6006901000,"KNITS FAB,OTH:=>85% SILK/WASTE",7/1/2020,12/31/2030,KG,,,N,N,,,,,,,,,,
6006909000,"KN FAB,OTH:OTH:OTH FAB:<85 SLK",11/15/2024,2/28/2026,KG,,,N,N,,,,,,,,,,
6101200010,OTRWR(MEN'S) IN CTTN <> 6103,11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6101200020,OTRWR(BOYS) OF CTTN <> 6103,11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6101301000,OTRWR(MNS+BYS)MN F>=25%OF W=LT,11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6101301500,"OTRWR,M/B,MMF, =>23% WOOL/ANML",7/1/2020,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6101302010,"OUTERWEAR,MAN MD FBRS,OTH,MENS",7/1/2020,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6101302020,"OUTERWEAR,MAN MD FBRS,OTH,BOYS",7/1/2020,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6101900500,"OTRWR=WL OR FN AN H(M,B)<>6103",11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6101901000,"OTRWR,M/B,OTH TEXT,70>=SILK",7/1/2020,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6101909010,"OTRWR,M/B,OTH TEXT MAT,CTN RES",11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6101909020,"OTRWR,M/B,OTH TEXT MAT,WOL RES",7/1/2020,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6101909030,"OTRWR,M/B,OTH TEXT MAT,CTN RES",11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6101909060,"OTRWR,M/B,O/TEXT MAT,OTH",11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6102100000,OTRWR(WM+GRLS) WL/F ANH<>6104,11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6102200010,OTRWR(WMS) OF CTTN<> 6104 ITMS,11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6102200020,OTRWR(GIRLS) CTN <> 6104 ITEMS,11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6102300500,"WMN/GRLS OUTRWR,MM,=>25% LTHR",11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6102301000,"OTH OTRWR,WM/G,MMF>=23% WL/ANL",7/1/2020,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6102302010,"OTH OUTRWR,MN MD FBRS,OTH,WOMN",7/1/2020,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6102302020,"OTH OUTRWR,MN MD FBS,OTH,GRLS",7/1/2020,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6102901000,"OTRWR,W/G,O/TEXT MAT,=>70%SILK",7/1/2020,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6102909005,"OTRWR,WM/GLS),O/TEXT MAT,CTN R",11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6102909010,"OTRWR,WM/GL),O/TEXT MAT,WOOL R",7/1/2020,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6102909015,"OTRWR,WM/GLS),O/TEX MAT,MN M F",11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6102909030,"OTRWR,W/G,O/TEXT MAT,OTH, NSPF",11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6103101000,SPTSWR/SUITS(MN BYS) WL/FN A H,11/15/2024,2/28/2026,NO,KG,,N,N,,,,,,,,,,
6103102000,"SUITS,MN/BY,SYN FIB,=>23%WOOL/",7/1/2020,12/31/2030,NO,KG,,N,N,,,,,,,,,,
6103103000,"SUITS,MN/BY,SYN FB,NIT/CRO,OTH",7/1/2020,12/31/2030,NO,KG,,N,N,,,,,,,,,,
6103104000,"SUIT,M/B,O/TEXT,ART FB,=>23%WL",11/15/2024,2/28/2026,NO,KG,,N,N,,,,,,,,,,
6103105000,"SUIT,M/B,O/TEXT MAT,ART FB,OTH",11/15/2024,2/28/2026,NO,KG,,N,N,,,,,,,,,,
6103106010,"SUIT,M/B,CTN,NIT/C,JAK PT. SUT",11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6103106015,"SUIT,M/B,CTN,NIT,TROUS IM P/ST",11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6103106030,"SUIT,M/B,CTN,WSTCOT...IM P/SUT",11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6103107000,"SUITS,M/B,O/TEXT MAT,=>70%SILK",7/1/2020,12/31/2030,NO,KG,,N,N,,,,,,,,,,
6103109010,"SUIT,M/B,OTH,CTN RES,JAK PT.ST",11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6103109020,"SUIT,M/B,OTH,CTN RES,TROU.P/ST",11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6103109030,"SUIT,M/B,OT,CTN RES,WSTCT P/ST",11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6103109040,"SUIT,M/B,TEX,OTH,SUB WOOL REST",11/15/2024,2/28/2026,NO,KG,,N,N,,,,,,,,,,
6103109050,"SUIT,M/B,OTH,SUB MAN M/FIB RES",11/15/2024,2/28/2026,NO,KG,,N,N,,,,,,,,,,
6103109080,"SUITS,M/B,O/TEXT MAT,OTH, NSPF",11/15/2024,2/28/2026,NO,KG,,N,N,,,,,,,,,,
6103220010,"MN/BYS ENSAM,COTN,NIT/CRO,",9/30/2011,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103220020,"MN/BYS ENSAM,JACK/BLAZERS,",9/30/2011,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103220030,"TROUSERS&BREECHES,(MN&BYS)",9/30/2011,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103220040,"SHORTS,(MENS/BOYS)COTN,NIT/CRO",11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6103220050,SHIRTS(MN/BYS) COTON NIT/CROCH,11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6103220070,"SWEATERS(MN/BYS),COTN NITD",9/30/2011,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103220080,"OTH ENSEMBL,M/B,COTN, KNIT/CRO",11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6103230005,"M/B ENS,SYN FBR,=>23% WL/AN HR",7/1/2020,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103230007,"M/B ENS,JACKET/BLAZER (6103)",7/1/2020,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103230010,"TROUSRS..M/B,SYN FIB,=>23%WOOL",7/1/2020,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103230025,"SHIRTS(M/B)SYN FBR, =>23%",9/30/2011,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103230030,"SWTRS(M/B) SYTH FBR,=>23%",9/30/2011,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103230035,"MEN/BY,SYTH FBR,=>23% WOOL",9/30/2011,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103230036,"OTHR M/B,SYN FIBR,NIT/CRO-6101",7/1/2020,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103230037,"OTHR M/B,JACKET/BLAZER (6103)",7/1/2020,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103230040,"TROUS/BRECH,M/B,OTH,SYN FB,NIT",11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6103230045,"SHORTS,M/B,OTH,SYN FIB,NIT/CRO",11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6103230055,"BIB/BRC OVERAL,M/B,OTH,SYN",9/30/2011,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103230070,"SWTRS,M/B,OTH,SYNTH FB NIT/CRO",11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6103230075,"SHIRTS,M/B,OTH,SYN FIB,NIT/CRO",11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6103230080,"OTHER,M/B,OTH,SYN FIB,KNIT",9/30/2011,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103290510,"MEN/BY ENS WL/FIN ANML HR,6101",7/1/2020,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103290520,"MEN/BY ENS JACKETS/BLAZER,6103",7/1/2020,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103290530,"TRSRS,BRCHS,SHRTS(MN+BYS)WL/FH",7/1/2020,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103290550,SHRTS(MN/BYS) OF WL/FN ANML HR,7/1/2020,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103290560,SWTRS(MN+BYS) OF WL/FN ANML HR,7/1/2020,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103290570,OTH KN/CR ENS(MN/BYS) WOOL/FAH,7/1/2020,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103291010,"ENS,O/TEX MAT,ART FB,GARM 6101",7/1/2020,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103291015,"ENS,O/TEX,JACKET/BLAZERS(6103)",7/1/2020,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103291020,"ENS,OTH/TEX MT,TROUSERS/BREECH",7/1/2020,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103291030,"SHORTS,M/B,TEX MTL,ART FBR,NIT",7/1/2020,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103291040,"SWETER,M/B,O/TEX MT,ART FB,NIT",7/1/2020,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103291050,"SHIRTS,M/B,TEX MTL,ART FBR,NIT",7/1/2020,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103291060,"OTH,M/B,TEX MT,ART FIB,NIT/CRO",7/1/2020,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103292028,"ENS,O/TX M,O,GAR 6101,=>70",9/30/2011,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103292030,"ENS,O/TEX MTL,OTH,GAR 6101",9/30/2011,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103292034,"JACK/BLAZ,>=70% SILK/SILK WAST",7/1/2020,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103292036,"JACKETS/BLAZERS,(6103),OTH",9/30/2011,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103292040,"TR/BR/SHO,O/TX M,OTH,=>70%",9/30/2011,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103292044,"TR/BREECH,O/TX M,OTH,< 70%",9/30/2011,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103292048,"SHORTS,O/TX M,OTH,< 70% SL",9/30/2011,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103292052,"SHIRTS,O/TEX MT,OTH, =>70%",9/30/2011,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103292054,"SHIRTS,O/TEX MT,OTH, < 70% SLK",11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6103292058,"SWETR,M/B,O/TEX,O,NIT,CTN",9/30/2011,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103292060,"SWETR,M/B,O/TEX,O,NIT,WOL REST",7/1/2020,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103292062,"SWETR,M/B,O/TEX,O,NIT,MMF",9/30/2011,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103292064,"SWETRS,O/TEX MT,OTH, =>70% SLK",7/1/2020,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103292066,"SWETRS,SLK,ASEMB HK NIT EL",9/30/2011,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103292068,"SWETRS,SLK,NOT ASMB HK NIT",9/30/2011,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103292070,"SWETR,N/SLK,ASMB HK NIT EL",9/30/2011,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103292074,"SWETR,N/SLK,NOT ASM HK NIT",9/30/2011,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103292080,"OTHER,O/TEX M,OTH,=>70% SLK NT",7/1/2020,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103292082,"OTHER,O/TEX M,OTH,<70% SLK",9/30/2011,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103310000,"SUIT-TYP JK/BL,M/B,WOOL/ANHAIR",7/1/2020,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103320000,"SUIT-TYP JK/BL,M/B,COTT,KN/CR",11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6103331000,"SUIT TY J/B,M/B,SYN FB,=>23%WL",7/1/2020,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103332000,"SUIT-TY J/B,M/B,SYN FB,< 23%WL",7/1/2020,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103391000,"SUIT-TYP JK/BL,O/TEX,M/B,ART F",7/1/2020,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103394000,"SUIT J/B,O/TEX M,OTH,=>70% SLK",7/1/2020,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103398010,"SUIT J/B,M/B,O/TEX,NIT,CTN RES",11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6103398020,"SUIT J/B,M/B,O/TX,NIT,WOL REST",7/1/2020,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103398030,"SUIT J/B,M/B,O/TEX,NIT,MMF RES",11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6103398060,"SUIT J/B,O/TEXT M,OTH,NOT SILK",11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6103411010,"TROUSR,BREECH,M/B,WL/F ANML HR",11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6103411020,"SHORTS,M/B,WOOL/FN ANML HR,NIT",11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6103412000,"BIB/BRC OVRLS,M/B,WL/FN ANML H",11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6103421020,"TRSRS,BRCHS,MEN'S,COTN,NIT/CRO",11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6103421035,"TRSRS,BOYS,IMPORT,PLAYSUITS",11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6103421040,"TRSRS,BREECHES/SHORTS,BOYS,OTH",11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6103421050,"SHORTS, MEN'S,COTN,KNIT/CROCHD",11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6103421065,"TRSR,COTTN,IMPRT,PRTS,PLAYSUIT",11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6103421070,"TRSR,COTTN,IMPRT,PRTS,OTHER",11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6103422010,"BIB+BRC OVRALS,INSULATED",11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6103422015,"BIB+BRC OVRAL,OTH,BOYS' SZ 2-7",11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6103422025,"BIB+BRC OVRALS,OTH,MEN,OTH,BOY",11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6103431010,"TROSRS,BRCHS,M,SYN FBR,WL/ANML",7/1/2020,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103431020,"SHORTS,MEN,SYN FBR,WOOL/ANML H",7/1/2020,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103431520,"TROSRS,BRCHS,M,SYN FBR,WL/ANML",11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6103431535,"TROSRS,BRCHS,OTH,BOYS,IMP,PLAY",11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6103431540,"TROSRS,BRCHS,OTH,BOYS,SYN,FIB",11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6103431550,"SHORTS,MEN,SYN FBR,WOOL/ANML H",11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6103431565,"SHORT,BOYS,IMPRT,PRTS/PLAYSUIT",11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6103431570,"SHORT,BOYS,OTHER,SYNTHETIC FIB",11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6103432010,"BIB/BRAC OAL,M/B,SYN F,WL/ANML",7/1/2020,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103432015,"BIB/BRAC OAL,OTH,INSULATED",7/1/2020,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103432020,"BIB/BRAC OAL,OTHER,MEN'S",11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6103432025,"BIB/BRAC OAL,OTHER,BOY'S",11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6103491010,"TROU,BRE,SHRT,M/B,ART F=>23%WL",7/1/2020,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103491020,"TROSR,BRCHS,M/B,ART FB,WL/ANML",11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6103491060,"SHORTS,M/B,ART FB,<23% WL/ANML",11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6103492000,"BIB/BRCE OVRL,MENS/B,ARTF FIBR",11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6103494010,"TRSRS,BRCHS,SHRTS>=70%SLK,M/B",7/1/2020,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103494020,"BIB/BRACE OVERALLS>=70%SLK,M/B",7/1/2020,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103498010,"TROUSER..M/B,O/TEX,NIT,CTN RES",11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
6103498012,"TROUSER..M/B,O/TX,NIT,WOL REST",7/1/2020,12/31/2030,DOZ,KG,,N,N,,,,,,,,,,
6103498014,"TROUSER..M/B,O/TEX,NIT,MMF RES",11/15/2024,2/28/2026,DOZ,KG,,N,N,,,,,,,,,,
